"alprazolam",1.0,0.17283950746059418,0.38695651292800903,0.4303797483444214,0.6337209343910217,0.5124378204345703,0.5441176295280457,0.4012738764286041,0.32258063554763794,0.4838709533214569,0.36627906560897827,0.44387754797935486,0.32692307233810425,0.3401015102863312,0.45041322708129883,0.4254143536090851,0.4285714328289032,0.581250011920929,0.5885714292526245,0.7577639818191528,0.5028248429298401,0.3659793734550476,0.643750011920929,0.5964912176132202,0.5568862557411194,0.6257309913635254,0.7023809552192688,0.5838509202003479,0.36702126264572144,0.35978835821151733,0.4012738764286041,0.7116564512252808,0.09941520541906357,0.35567009449005127,0.3212669789791107,0.3659793734550476,0.449438214302063,0.3333333432674408,0.4784482717514038,0.38983049988746643,0.14917127788066864,0.43023255467414856,0.49152541160583496,0.39094650745391846,0.6025640964508057,0.4218009412288666,0.49145299196243286,0.6927374005317688,0.16571427881717682,0.37569060921669006,0.4166666567325592,0.0,0.6309523582458496,0.5628140568733215,0.48704662919044495,0.5,0.3976608216762543,0.10404624044895172,0.4088050425052643,0.35978835821151733,0.6590909361839294,0.36627906560897827,0.29279279708862305,0.6231883764266968,0.41871920228004456,0.4110429584980011,0.5737704634666443,0.1525423675775528,0.5568181872367859,0.5248618721961975,0.49794238805770874,0.30263158679008484,0.4736842215061188,0.4000000059604645,0.4529411792755127,0.5055555701255798,0.31308412551879883,0.42073169350624084,0.5263158082962036,0.5215517282485962,0.42405062913894653,0.4886363744735718,0.44021740555763245,0.3837837874889374,0.3499999940395355,0.08556149899959564,0.34170854091644287,0.3913043439388275,0.6931216716766357,0.4836956560611725,0.5987260937690735,0.09941520541906357,0.35384616255760193,0.41947564482688904,0.49450549483299255,0.6059113144874573
"amantadine",0.17283950746059418,1.0,0.15819208323955536,0.302325576543808,0.22794117033481598,0.1949685513973236,0.1823529452085495,0.3589743673801422,0.23571428656578064,0.16201117634773254,0.28723403811454773,0.20714285969734192,0.20000000298023224,0.25,0.13942307233810425,0.2631579041481018,0.1773049682378769,0.2522522509098053,0.2238806039094925,0.2246376872062683,0.1782945692539215,0.23770491778850555,0.24166665971279144,0.2230769246816635,0.17741934955120087,0.20588235557079315,0.21985815465450287,0.29357796907424927,0.25438597798347473,0.28828829526901245,0.3589743673801422,0.20437955856323242,0.3214285671710968,0.21138212084770203,0.20270270109176636,0.23770491778850555,0.29729729890823364,0.24193547666072845,0.16836734116077423,0.26923078298568726,0.42424243688583374,0.2222222238779068,0.25,0.1606217622756958,0.2710280418395996,0.16249999403953552,0.1463414579629898,0.1666666716337204,0.21621622145175934,0.2857142984867096,0.3052631616592407,0.0,0.21212121844291687,0.16568046808242798,0.22695034742355347,0.185628741979599,0.37362638115882874,0.3050847351551056,0.3414634168148041,0.28828829526901245,0.19463087618350983,0.28723403811454773,0.2013888955116272,0.11557789146900177,0.1082802563905716,0.3333333432674408,0.18367347121238708,0.18421052396297455,0.21212121844291687,0.22727273404598236,0.13636364042758942,0.2199999988079071,0.16083915531635284,0.3253012001514435,0.2788461446762085,0.17164179682731628,0.21014492213726044,0.36781609058380127,0.18918919563293457,0.1435406655073166,0.30588236451148987,0.3214285671710968,0.18897637724876404,0.2347826063632965,0.20000000298023224,0.20270270109176636,0.2338709682226181,0.375,0.1195652186870575,0.2230769246816635,0.28037384152412415,0.3214285671710968,0.23966942727565765,0.15217390656471252,0.2639999985694885,0.1712707132101059
"amisulpride",0.38695651292800903,0.15819208323955536,1.0,0.3463687002658844,0.4028435945510864,0.4700460731983185,0.5865384340286255,0.3742690086364746,0.38532111048698425,0.5896226167678833,0.4285714328289032,0.5126903653144836,0.5645161271095276,0.550000011920929,0.6412556171417236,0.36500000953674316,0.2606837749481201,0.4331550896167755,0.4292683005332947,0.42583730816841125,0.4484536051750183,0.43589743971824646,0.4040403962135315,0.41871920228004456,0.3681592047214508,0.4362744987010956,0.4333333373069763,0.4438502788543701,0.5111111402511597,0.43157893419265747,0.3742690086364746,0.44117647409439087,0.15340909361839294,0.510869562625885,0.590673565864563,0.43589743971824646,0.36500000953674316,0.5215053558349609,0.605381190776825,0.41847825050354004,0.21195651590824127,0.3882978856563568,0.40909090638160706,0.5215517282485962,0.4324324429035187,0.4651162922382355,0.4387351870536804,0.3195020854473114,0.22346368432044983,0.375,0.4624277353286743,0.01744186133146286,0.4236453175544739,0.582524299621582,0.4112149477005005,0.4034334719181061,0.3510638177394867,0.19075144827365875,0.3895348906517029,0.43157893419265747,0.3954545557498932,0.4285714328289032,0.5252525210380554,0.4686192572116852,0.4225352108478546,0.3535911738872528,0.5074626803398132,0.2032967060804367,0.4378109574317932,0.4057970941066742,0.44106462597846985,0.48571428656578064,0.46766167879104614,0.3502824902534485,0.4395604431629181,0.4517766535282135,0.5336787700653076,0.36263737082481384,0.5561224222183228,0.4375,0.38728323578834534,0.3578431308269501,0.4736842215061188,0.45698925852775574,0.4615384638309479,0.17204301059246063,0.5580110549926758,0.3579545319080353,0.3400000035762787,0.5,0.4301075339317322,0.15340909361839294,0.5586591958999634,0.50957852602005,0.5265957713127136,0.4761904776096344
"amitriptyline",0.4303797483444214,0.302325576543808,0.3463687002658844,1.0,0.5736433863639832,0.4868420958518982,0.39411765336990356,0.7108433842658997,0.4413793087005615,0.3785310685634613,0.6185566782951355,0.5298507213592529,0.46666666865348816,0.5630252361297607,0.3252427279949188,0.5384615659713745,0.2469135820865631,0.5486725568771362,0.48148149251937866,0.4855072498321533,0.46875,0.626086950302124,0.6086956262588501,0.4885496199131012,0.41085270047187805,0.48148149251937866,0.48571428656578064,0.6542056202888489,0.6272727251052856,0.5840708017349243,0.7108433842658997,0.5227272510528564,0.19565217196941376,0.6517857313156128,0.4861111044883728,0.626086950302124,0.5789473652839661,0.5447154641151428,0.3520408272743225,0.5700934529304504,0.25,0.5135135054588318,0.5762711763381958,0.36125653982162476,0.686274528503418,0.3619631826877594,0.3219512104988098,0.35542169213294983,0.17757008969783783,0.6285714507102966,0.6161616444587708,0.0,0.4848484992980957,0.4121212065219879,0.5035971403121948,0.4268292784690857,0.7888888716697693,0.1770833283662796,0.738095223903656,0.5840708017349243,0.5070422291755676,0.6185566782951355,0.4822694957256317,0.3030303120613098,0.3461538553237915,0.9240506291389465,0.4482758641242981,0.2857142984867096,0.4848484992980957,0.4776119291782379,0.31192660331726074,0.4503311216831207,0.41258740425109863,0.6590909361839294,0.5794392228126526,0.451127827167511,0.5263158082962036,0.8902438879013062,0.46206897497177124,0.3285024166107178,0.7710843086242676,0.6283186078071594,0.4841269850730896,0.6330274939537048,0.523809552192688,0.13636364042758942,0.5882353186607361,0.6976743936538696,0.31521740555763245,0.5234375,0.6796116232872009,0.19565217196941376,0.5897436141967773,0.29741379618644714,0.5396825671195984,0.3777777850627899
"amitriptyline / chlordiazepoxide",0.6337209343910217,0.22794117033481598,0.4028435945510864,0.5736433863639832,1.0,0.6529411673545837,0.5698924660682678,0.4701492488384247,0.43478259444236755,0.5177664756774902,0.442176878452301,0.49425286054611206,0.3977900445461273,0.4093567132949829,0.4199134111404419,0.4968152940273285,0.3316062092781067,0.5646258592605591,0.6558441519737244,0.7218543291091919,0.5283018946647644,0.45783132314682007,0.6551724076271057,0.6556291580200195,0.5389610528945923,0.6242038011550903,0.6858974099159241,0.5890411138534546,0.4625000059604645,0.4444444477558136,0.4701492488384247,0.6842105388641357,0.13793103396892548,0.4545454680919647,0.37948718667030334,0.45783132314682007,0.556291401386261,0.4000000059604645,0.5023474097251892,0.4866666793823242,0.19354838132858276,0.5273972749710083,0.6174496412277222,0.42533937096595764,0.609929084777832,0.41326531767845154,0.411255419254303,0.5053763389587402,0.19078947603702545,0.4675324559211731,0.51408451795578,0.007352941203862429,0.6405228972434998,0.591160237789154,0.508571445941925,0.48969072103500366,0.5319148898124695,0.1428571492433548,0.4888888895511627,0.4444444477558136,0.5917159914970398,0.442176878452301,0.375,0.46261683106422424,0.3802083432674408,0.5447761416435242,0.5497075915336609,0.21476510167121887,0.6733333468437195,0.5059523582458496,0.42677825689315796,0.3631840944290161,0.5207100510597229,0.4460431635379791,0.5448275804519653,0.5403726696968079,0.4021739065647125,0.5555555820465088,0.5798816680908203,0.4410480260848999,0.518796980381012,0.6040268540382385,0.46666666865348816,0.48407644033432007,0.40340909361839294,0.09756097197532654,0.43529412150382996,0.46715328097343445,0.49246230721473694,0.5151515007019043,0.6056337952613831,0.13793103396892548,0.443113774061203,0.3852140009403229,0.5182926654815674,0.5538461804389954
"amitriptyline / perphenazine",0.5124378204345703,0.1949685513973236,0.4700460731983185,0.4868420958518982,0.6529411673545837,1.0,0.49289098381996155,0.4012738764286041,0.44949495792388916,0.5631067752838135,0.44171780347824097,0.44387754797935486,0.3799999952316284,0.38947367668151855,0.4936170279979706,0.449438214302063,0.302325576543808,0.542682945728302,0.6547619104385376,0.5549450516700745,0.75,0.4324324429035187,0.6645569801330566,0.5423728823661804,0.47727271914482117,0.5359116196632385,0.6158192157745361,0.5838509202003479,0.4277777671813965,0.4277777671813965,0.4012738764286041,0.6034482717514038,0.13939394056797028,0.4216216206550598,0.43842363357543945,0.4324324429035187,0.5,0.3814432919025421,0.5520362257957458,0.38983049988746643,0.18857142329216003,0.4219653308391571,0.6296296119689941,0.37959182262420654,0.6025640964508057,0.35746607184410095,0.4244897961616516,0.4225352108478546,0.17241379618644714,0.4228571355342865,0.4337349534034729,0.012658228166401386,0.5747126340866089,0.5097087621688843,0.568306028842926,0.4928229749202728,0.4573170840740204,0.15060241520404816,0.4177215099334717,0.4277777671813965,0.5051546096801758,0.44171780347824097,0.3864734172821045,0.4801762104034424,0.38461539149284363,0.46496814489364624,0.5737704634666443,0.20710058510303497,0.5568181872367859,0.5,0.41085270047187805,0.3623853325843811,0.8421052694320679,0.3827160596847534,0.4444444477558136,0.7828947305679321,0.41206029057502747,0.474683552980423,0.6571428775787354,0.3897637724876404,0.4423076808452606,0.5232558250427246,0.65625,0.5421686768531799,0.4754098355770111,0.12154696136713028,0.4126984179019928,0.4000000059604645,0.4678899049758911,0.706250011920929,0.5987260937690735,0.13939394056797028,0.4193548262119293,0.3832116723060608,0.6687116622924805,0.5748792290687561
"amoxapine",0.5441176295280457,0.1823529452085495,0.5865384340286255,0.39411765336990356,0.5698924660682678,0.49289098381996155,1.0,0.39156627655029297,0.3732718825340271,0.6903553009033203,0.3591160178184509,0.6800000071525574,0.5856353640556335,0.636904776096344,0.553648054599762,0.46994534134864807,0.3227272629737854,0.5348837375640869,0.5621621608734131,0.6424580812454224,0.46560847759246826,0.4680851101875305,0.5480226278305054,0.54347825050354,0.5139665007591248,0.5537634491920471,0.659217894077301,0.5375722646713257,0.5056179761886597,0.4644808769226074,0.39156627655029297,0.6022099256515503,0.12429378181695938,0.5930232405662537,0.545918345451355,0.4680851101875305,0.4861878454685211,0.6034482717514038,0.6857143044471741,0.4357541799545288,0.19672131538391113,0.477011501789093,0.5449438095092773,0.551111102104187,0.5086705088615417,0.4600938856601715,0.4876033067703247,0.47417840361595154,0.17486338317394257,0.3978494703769684,0.4647058844566345,0.011834319680929184,0.5573770403862,0.9634146094322205,0.46078431606292725,0.4355555474758148,0.4124293923377991,0.14772726595401764,0.41566264629364014,0.4644808769226074,0.5074626803398132,0.3591160178184509,0.5520833134651184,0.6367924809455872,0.4238095283508301,0.4176470637321472,0.5412371158599854,0.18131868541240692,0.5833333134651184,0.48704662919044495,0.4763779640197754,0.5477386713027954,0.4923076927661896,0.38235294818878174,0.48275861144065857,0.4842105209827423,0.5869565010070801,0.42690059542655945,0.5925925970077515,0.49180328845977783,0.3964497148990631,0.49180328845977783,0.42268040776252747,0.3834196925163269,0.35748791694641113,0.13227513432502747,0.5444444417953491,0.38235294818878174,0.4646017551422119,0.4639175236225128,0.5057471394538879,0.12429378181695938,0.5536723136901855,0.529411792755127,0.5053191781044006,0.5458715558052063
"amphetamine",0.4012738764286041,0.3589743673801422,0.3742690086364746,0.7108433842658997,0.4701492488384247,0.4012738764286041,0.39156627655029297,1.0,0.5037037134170532,0.35227271914482117,0.6236559152603149,0.45255473256111145,0.5118110179901123,0.5652173757553101,0.30243903398513794,0.6415094137191772,0.21739129722118378,0.5648148059844971,0.469696968793869,0.49624061584472656,0.4330708682537079,0.5083333253860474,0.5431034564971924,0.4881889820098877,0.49152541160583496,0.48091602325439453,0.47445255517959595,0.6442307829856873,0.5585585832595825,0.6476190686225891,1.0,0.47727271914482117,0.19540229439735413,0.49166667461395264,0.4545454680919647,0.5083333253860474,0.6111111044883728,0.5462185144424438,0.3489583432674408,0.6530612111091614,0.3052631616592407,0.557692289352417,0.5384615659713745,0.3298429250717163,0.6116504669189453,0.430463582277298,0.33838382363319397,0.3860759437084198,0.20000000298023224,0.6666666865348816,0.7906976938247681,0.0,0.484375,0.3757575750350952,0.46043166518211365,0.3652694523334503,0.7222222089767456,0.20224718749523163,0.9444444179534912,0.6476190686225891,0.4444444477558136,0.6236559152603149,0.46043166518211365,0.2791878283023834,0.36000001430511475,0.759036123752594,0.44680851697921753,0.27659574151039124,0.5079365372657776,0.4769230782985687,0.29032257199287415,0.42953020334243774,0.3802816867828369,0.8666666746139526,0.582524299621582,0.4166666567325592,0.49242424964904785,0.773809552192688,0.4206896424293518,0.30582523345947266,0.8311688303947449,0.6181818246841431,0.45967742800712585,0.5221238732337952,0.4761904776096344,0.14423076808452606,0.5,0.9178082346916199,0.2967033088207245,0.4881889820098877,0.6057692170143127,0.19540229439735413,0.5254237055778503,0.28820961713790894,0.5409836173057556,0.3444444537162781
"amphetamine / dextroamphetamine",0.32258063554763794,0.23571428656578064,0.38532111048698425,0.4413793087005615,0.43478259444236755,0.44949495792388916,0.3732718825340271,0.5037037134170532,1.0,0.38009050488471985,0.4533333480358124,0.3854166567325592,0.4971098303794861,0.4879518151283264,0.35222673416137695,0.4968944191932678,0.24056604504585266,0.413173645734787,0.3957219123840332,0.3711340129375458,0.33870968222618103,0.44186046719551086,0.38983049988746643,0.3989070951938629,0.32065218687057495,0.49142858386039734,0.37244898080825806,0.4424242377281189,0.48148149251937866,0.5894039869308472,0.5037037134170532,0.39361703395843506,0.25735294818878174,0.4219653308391571,0.4322916567325592,0.44186046719551086,0.4968944191932678,0.47647058963775635,0.3991416394710541,0.49673202633857727,0.34507042169570923,0.42236024141311646,0.49696969985961914,0.4140969216823578,0.42073169350624084,0.41499999165534973,0.4188034236431122,0.29411765933036804,0.2222222238779068,0.49677419662475586,0.567375898361206,0.043795619159936905,0.4357541799545288,0.3611111044883728,0.43617022037506104,0.3849765360355377,0.47999998927116394,0.23404255509376526,0.4892086386680603,0.5894039869308472,0.3414634168148041,0.4533333480358124,0.5,0.3181818127632141,0.36868685483932495,0.4689655303955078,0.34825870394706726,0.36496350169181824,0.477011501789093,0.44692736864089966,0.38247013092041016,0.45077720284461975,0.376963347196579,0.4680851101875305,0.4838709533214569,0.3368421196937561,0.5,0.4794520437717438,0.421875,0.35483869910240173,0.4545454680919647,0.4327485263347626,0.37016573548316956,0.43113771080970764,0.4970414340496063,0.2567567527294159,0.46198830008506775,0.47857141494750977,0.2731092572212219,0.3837837874889374,0.41818180680274963,0.25735294818878174,0.4702380895614624,0.38167938590049744,0.40883979201316833,0.3552631437778473
"aripiprazole",0.4838709533214569,0.16201117634773254,0.5896226167678833,0.3785310685634613,0.5177664756774902,0.5631067752838135,0.6903553009033203,0.35227271914482117,0.38009050488471985,1.0,0.3675675690174103,0.6096256971359253,0.5978260636329651,0.575419008731842,0.6772727370262146,0.40816327929496765,0.3013100326061249,0.49723756313323975,0.644444465637207,0.5357142686843872,0.5026454925537109,0.481675386428833,0.5698323845863342,0.5315789580345154,0.47089946269989014,0.5336787700653076,0.5670102834701538,0.5,0.5449438095092773,0.4322916567325592,0.35227271914482117,0.5714285969734192,0.14444445073604584,0.5611110925674438,0.4975845515727997,0.481675386428833,0.4375,0.580110490322113,0.6116071343421936,0.40425533056259155,0.2085561454296112,0.4748603403568268,0.5580110549926758,0.5614035129547119,0.5141242742538452,0.44545453786849976,0.4563491940498352,0.4330357015132904,0.1808510571718216,0.3622449040412903,0.44632768630981445,0.017142856493592262,0.5531914830207825,0.7046632170677185,0.5099009871482849,0.41025641560554504,0.3743315637111664,0.16111111640930176,0.3672316372394562,0.4322916567325592,0.44859811663627625,0.3675675690174103,0.5326633453369141,0.6238532066345215,0.4571428596973419,0.36263737082481384,0.43661972880363464,0.20652173459529877,0.5287958383560181,0.4699999988079071,0.4921875,0.5291262269020081,0.5602094531059265,0.3444444537162781,0.4722222089767456,0.5291005373001099,0.5492228269577026,0.3715847134590149,0.5098039507865906,0.4780876636505127,0.38857144117355347,0.4736842215061188,0.4512820541858673,0.3979591727256775,0.38461539149284363,0.13917525112628937,0.5659340620040894,0.3444444537162781,0.4382978677749634,0.4923076927661896,0.5112359523773193,0.14444445073604584,0.6022727489471436,0.5447470545768738,0.4720812141895294,0.5707762837409973
